ID,Name,PNR,OriginAirport,DestinationAirport,IATA,FlightNumber,FlightDate,CheckDate,IsSuccess,ErrorReason,Type
1476339,K*** Y***,EW*****,DLM,PRG,VF,4071,228,2025-08-16 10:54:16,1,,DI
1498068,V*** K***,EV*****,DLM,IST,HV,2555,228,2025-08-16 10:54:38,1,,DI
1483728,H*** M***,PM*****,DLM,FRA,TK,2285,228,2025-08-16 10:54:45,1,,DI
1466777,S*** S***,ET*****,DLM,GYD,VF,062,228,2025-08-16 10:54:57,1,,DD
1460129,C*** C***,ET*****,DLM,LIS,ZF,3121,228,2025-08-16 10:55:00,1,,DD
1473510,B*** U***,PM*****,DLM,MUC,J2,404,228,2025-08-16 10:55:02,1,,DI
1484634,V*** Z***,PM*****,DLM,ESB,PC,4071,228,2025-08-16 10:55:07,1,,DD
1401950,M*** H***,E3*****,DLM,ZRH,ZF,3121,228,2025-08-16 10:55:12,1,,DD
1416406,D*** W***,EY*****,DLM,VIE,TK,3121,228,2025-08-16 10:55:16,1,,DI
1447121,E*** H***,PM*****,DLM,AMS,HV,2285,228,2025-08-16 10:55:19,1,,DD
1459709,C*** C***,E3*****,DLM,BUD,VF,2285,228,2025-08-16 10:55:23,1,,DI
1400352,N*** E***,EV*****,DLM,ESB,J2,404,228,2025-08-16 10:55:32,1,,DI
1409983,D*** C***,ET*****,DLM,ZRH,J2,2555,228,2025-08-16 10:55:43,1,,DI
1429004,R*** Y***,E3*****,DLM,GYD,ZF,062,228,2025-08-16 10:55:56,0,Bilet Kullanılmış!,DI
1425339,G*** Y***,EV*****,DLM,SAW,HV,4071,228,2025-08-16 10:56:02,1,,DD
1478244,Z*** F***,EW*****,DLM,GYD,VF,062,228,2025-08-16 10:56:06,1,,DD
1461982,Z*** L***,ET*****,DLM,ATH,TK,4071,228,2025-08-16 10:56:13,1,,DI
1425309,X*** B***,PM*****,DLM,BUD,HV,2555,228,2025-08-16 10:56:34,1,,DD
1419738,V*** W***,EV*****,DLM,BUD,ZF,404,228,2025-08-16 10:56:40,1,,DD
1476689,X*** F***,EV*****,DLM,IST,TK,4071,228,2025-08-16 10:56:51,1,,DI
1499676,U*** H***,PM*****,DLM,FRA,ZF,404,228,2025-08-16 10:56:57,1,,DI
1487167,K*** N***,EV*****,DLM,ZRH,PC,2285,228,2025-08-16 10:57:08,1,,DD
1403432,T*** S***,EV*****,DLM,AMS,TK,4071,228,2025-08-16 10:57:25,1,,DD
1415676,V*** Q***,E3*****,DLM,BUD,TK,4071,228,2025-08-16 10:57:45,1,,DI
1420015,T*** Y***,E3*****,DLM,VIE,J2,2555,228,2025-08-16 10:57:48,1,,DI
1461353,K*** E***,PM*****,DLM,ESB,VF,404,228,2025-08-16 10:57:52,1,,DD
1424227,L*** S***,PM*****,DLM,ZRH,TK,062,228,2025-08-16 10:58:13,1,,DD
1493259,E*** I***,ET*****,DLM,BUD,J2,4071,228,2025-08-16 10:58:33,1,,DD
1466040,I*** I***,EY*****,DLM,GYD,PC,404,228,2025-08-16 10:58:37,0,Bilet Kullanılmış!,DD
1478837,D*** O***,EV*****,DLM,MUC,TK,2555,228,2025-08-16 10:58:46,1,,DD
1446217,X*** C***,EV*****,DLM,FRA,J2,062,228,2025-08-16 10:58:50,1,,DI
1494229,W*** X***,ET*****,DLM,ZRH,PC,2555,228,2025-08-16 10:58:55,1,,DI
1467999,Q*** R***,PM*****,DLM,GYD,J2,3121,228,2025-08-16 10:58:58,1,,DI
1477798,O*** F***,EW*****,DLM,BUD,ZF,062,228,2025-08-16 10:59:02,0,PNR Geçersiz!,DD
1461991,T*** C***,EV*****,DLM,BUD,ZF,2555,228,2025-08-16 10:59:12,1,,DD
1490708,N*** Y***,EV*****,DLM,SAW,ZF,404,228,2025-08-16 10:59:15,1,,DD
1485842,J*** R***,EW*****,DLM,VIE,J2,062,228,2025-08-16 10:59:19,1,,DD
1451444,I*** K***,PM*****,DLM,ESB,PC,2555,228,2025-08-16 10:59:25,1,,DI
1400110,Q*** W***,EW*****,DLM,BUD,TK,3121,228,2025-08-16 10:59:30,1,,DD
1434428,T*** V***,EV*****,DLM,PRG,PC,2285,228,2025-08-16 10:59:43,1,,DI
1490847,I*** E***,E3*****,DLM,BUD,ZF,062,228,2025-08-16 10:59:55,0,Bilet Kullanılmış!,DD
1439870,A*** S***,EV*****,DLM,BUD,TK,404,228,2025-08-16 11:00:04,1,,DD
1439864,S*** M***,PM*****,DLM,IST,VF,4071,228,2025-08-16 11:00:17,1,,DD
1457951,S*** O***,EW*****,DLM,AMS,VF,062,228,2025-08-16 11:00:34,1,,DD
1427363,E*** J***,EY*****,DLM,VIE,J2,2555,228,2025-08-16 11:00:39,0,Uçuş Bulunamadı!,DD
1479379,Q*** P***,PM*****,DLM,ESB,J2,404,228,2025-08-16 11:00:45,1,,DI
1474600,G*** T***,PM*****,DLM,VIE,VF,4071,228,2025-08-16 11:00:54,1,,DI
1475421,X*** R***,ET*****,DLM,SAW,TK,4071,228,2025-08-16 11:00:58,1,,DI
1492154,I*** A***,EV*****,DLM,AMS,J2,3121,228,2025-08-16 11:01:08,1,,DD
1473316,A*** V***,E3*****,DLM,IST,HV,2285,228,2025-08-16 11:01:10,0,Uçuş Bulunamadı!,DI
1492005,O*** G***,EY*****,DLM,ESB,J2,2555,228,2025-08-16 11:01:14,1,,DI
1402820,O*** L***,EY*****,DLM,LIS,VF,404,228,2025-08-16 11:01:17,1,,DD
1402939,D*** Z***,E3*****,DLM,LIS,TK,2555,228,2025-08-16 11:01:20,1,,DD
1487167,N*** M***,EY*****,DLM,IST,PC,404,228,2025-08-16 11:01:42,1,,DI
1401987,H*** C***,EY*****,DLM,ATH,J2,4071,228,2025-08-16 11:01:44,1,,DD
1408002,G*** K***,EW*****,DLM,IST,ZF,4071,228,2025-08-16 11:01:48,1,,DI
1475997,F*** A***,EW*****,DLM,LIS,TK,2285,228,2025-08-16 11:01:58,1,,DI
1410345,M*** D***,EY*****,DLM,VIE,TK,2285,228,2025-08-16 11:02:03,1,,DD
1425742,B*** F***,ET*****,DLM,ATH,TK,2285,228,2025-08-16 11:02:23,1,,DI
1458824,Z*** R***,PM*****,DLM,LIS,J2,062,228,2025-08-16 11:02:25,1,,DI
1496575,U*** M***,EW*****,DLM,IST,TK,062,228,2025-08-16 11:02:29,1,,DI
1494396,R*** R***,EY*****,DLM,LIS,TK,3121,228,2025-08-16 11:02:32,1,,DI
1447428,I*** A***,EY*****,DLM,AMS,HV,2285,228,2025-08-16 11:02:38,1,,DD
1439868,V*** A***,E3*****,DLM,SAW,ZF,2555,228,2025-08-16 11:02:42,1,,DI
1446451,G*** Z***,PM*****,DLM,MUC,ZF,404,228,2025-08-16 11:02:44,1,,DI
1465146,S*** H***,ET*****,DLM,LIS,J2,404,228,2025-08-16 11:03:03,1,,DI
1446695,Y*** K***,EY*****,DLM,LIS,ZF,4071,228,2025-08-16 11:03:08,0,Bilet Tarihi Uyumsuz!,DD
1442672,O*** J***,EY*****,DLM,IST,PC,2285,228,2025-08-16 11:03:11,1,,DI
1451878,M*** N***,EW*****,DLM,SAW,VF,2285,228,2025-08-16 11:03:16,1,,DI
1416469,K*** D***,EV*****,DLM,GYD,ZF,2285,228,2025-08-16 11:03:19,1,,DI
1456479,C*** I***,EY*****,DLM,SAW,TK,062,228,2025-08-16 11:03:23,1,,DD
1432521,Q*** R***,EY*****,DLM,ESB,J2,2285,228,2025-08-16 11:03:28,1,,DD
1452349,N*** C***,EW*****,DLM,AMS,J2,2555,228,2025-08-16 11:03:30,1,,DD
1475093,I*** K***,EW*****,DLM,MUC,HV,2285,228,2025-08-16 11:03:51,1,,DD
1448698,V*** H***,EW*****,DLM,LIS,HV,2285,228,2025-08-16 11:03:54,0,Bilet Kullanılmış!,DD
1473982,K*** G***,EW*****,DLM,ATH,ZF,3121,228,2025-08-16 11:04:12,1,,DI
1434713,E*** K***,E3*****,DLM,VIE,HV,3121,228,2025-08-16 11:04:24,1,,DI
1465042,F*** S***,E3*****,DLM,ZRH,TK,3121,228,2025-08-16 11:04:27,1,,DI
1457882,D*** C***,E3*****,DLM,IST,J2,3121,228,2025-08-16 11:04:33,1,,DI
1482161,A*** P***,ET*****,DLM,MUC,HV,3121,228,2025-08-16 11:04:36,1,,DD
1474912,K*** L***,EW*****,DLM,PRG,TK,2555,228,2025-08-16 11:04:39,1,,DD
1429711,K*** I***,ET*****,DLM,ATH,VF,4071,228,2025-08-16 11:04:44,1,,DI
1433816,O*** L***,EV*****,DLM,IST,ZF,404,228,2025-08-16 11:04:46,0,Uçuş Bulunamadı!,DI
1472379,L*** T***,EY*****,DLM,FRA,TK,062,228,2025-08-16 11:04:50,1,,DD
1437295,F*** C***,EV*****,DLM,ESB,VF,062,228,2025-08-16 11:04:54,1,,DI
1431740,G*** T***,E3*****,DLM,IST,VF,404,228,2025-08-16 11:05:06,0,PNR Geçersiz!,DD
1434866,D*** Y***,ET*****,DLM,AMS,J2,4071,228,2025-08-16 11:05:16,1,,DI
1486291,P*** D***,E3*****,DLM,PRG,PC,2285,228,2025-08-16 11:05:29,1,,DD
1407411,T*** H***,ET*****,DLM,AMS,ZF,2555,228,2025-08-16 11:05:35,1,,DI
1421125,H*** C***,PM*****,DLM,ATH,J2,2555,228,2025-08-16 11:05:37,1,,DI
1483023,D*** W***,PM*****,DLM,VIE,HV,062,228,2025-08-16 11:05:48,1,,DD
1423561,O*** Q***,ET*****,DLM,ATH,ZF,404,228,2025-08-16 11:05:53,1,,DI
1497569,J*** M***,ET*****,DLM,AMS,TK,062,228,2025-08-16 11:06:00,1,,DD
1451904,X*** J***,ET*****,DLM,ESB,ZF,2285,228,2025-08-16 11:06:03,1,,DI
1453055,L*** O***,E3*****,DLM,PRG,VF,062,228,2025-08-16 11:06:07,1,,DD
1406565,F*** P***,E3*****,DLM,IST,HV,2285,228,2025-08-16 11:06:19,1,,DI
1496877,D*** H***,EY*****,DLM,ZRH,VF,4071,228,2025-08-16 11:06:40,1,,DD
1492091,P*** J***,PM*****,DLM,AMS,J2,062,228,2025-08-16 11:07:01,1,,DD
1407195,R*** X***,EY*****,DLM,IST,VF,062,228,2025-08-16 11:07:38,1,,DI
1444972,B*** E***,EV*****,DLM,VIE,ZF,4071,228,2025-08-16 11:07:45,1,,DI
1457221,J*** D***,PM*****,DLM,ESB,HV,4071,228,2025-08-16 11:07:55,0,PNR Geçersiz!,DD
1415875,J*** E***,EW*****,DLM,ATH,HV,2555,228,2025-08-16 11:08:00,1,,DD
1442391,K*** J***,EW*****,DLM,PRG,HV,2285,228,2025-08-16 11:08:05,1,,DD
1482736,Z*** R***,E3*****,DLM,SAW,HV,404,228,2025-08-16 11:08:13,1,,DI
1414300,V*** C***,E3*****,DLM,AMS,VF,3121,228,2025-08-16 11:08:17,1,,DD
1445606,S*** J***,PM*****,DLM,FRA,HV,2285,228,2025-08-16 11:08:35,1,,DD
1493093,Q*** K***,ET*****,DLM,GYD,HV,4071,228,2025-08-16 11:08:39,1,,DD
1441891,M*** W***,ET*****,DLM,PRG,J2,2285,228,2025-08-16 11:08:42,1,,DI
1489944,T*** N***,EV*****,DLM,ATH,VF,2285,228,2025-08-16 11:08:46,1,,DI
1441481,C*** D***,E3*****,DLM,AMS,PC,062,228,2025-08-16 11:08:55,1,,DD
1422965,K*** B***,EW*****,DLM,GYD,TK,062,228,2025-08-16 11:08:57,1,,DI
1416217,K*** F***,PM*****,DLM,FRA,TK,3121,228,2025-08-16 11:09:18,1,,DI
1467778,K*** I***,EY*****,DLM,MUC,TK,3121,228,2025-08-16 11:09:22,1,,DD
1425790,W*** Y***,PM*****,DLM,IST,PC,2285,228,2025-08-16 11:09:29,1,,DI
1465850,S*** Z***,EW*****,DLM,IST,VF,4071,228,2025-08-16 11:09:43,1,,DI
1412603,S*** R***,PM*****,DLM,ZRH,TK,404,228,2025-08-16 11:09:45,1,,DI
1469492,B*** X***,EY*****,DLM,IST,J2,404,228,2025-08-16 11:09:52,1,,DI
1499601,D*** J***,EV*****,DLM,VIE,HV,3121,228,2025-08-16 11:09:55,1,,DI
1490688,L*** S***,EV*****,DLM,ATH,VF,062,228,2025-08-16 11:10:07,1,,DI
1432801,I*** O***,E3*****,DLM,MUC,ZF,4071,228,2025-08-16 11:10:12,1,,DI
1471775,C*** O***,E3*****,DLM,AMS,TK,404,228,2025-08-16 11:10:15,1,,DI
1442504,M*** P***,EV*****,DLM,VIE,VF,4071,228,2025-08-16 11:10:18,1,,DI
1408115,A*** M***,E3*****,DLM,PRG,J2,2285,228,2025-08-16 11:10:20,1,,DI
1410371,E*** R***,EW*****,DLM,ATH,ZF,404,228,2025-08-16 11:10:24,1,,DD
1484895,C*** I***,E3*****,DLM,SAW,ZF,062,228,2025-08-16 11:10:28,1,,DD
1443084,N*** T***,ET*****,DLM,ATH,PC,404,228,2025-08-16 11:10:37,1,,DI
1445114,N*** R***,EW*****,DLM,AMS,PC,062,228,2025-08-16 11:10:58,1,,DI
1412901,K*** Y***,PM*****,DLM,IST,PC,2555,228,2025-08-16 11:11:03,1,,DI
1490239,J*** D***,ET*****,DLM,LIS,J2,4071,228,2025-08-16 11:11:05,1,,DI
1462381,O*** Z***,ET*****,DLM,GYD,ZF,4071,228,2025-08-16 11:11:08,1,,DI
1467578,E*** G***,EW*****,DLM,LIS,J2,404,228,2025-08-16 11:11:14,1,,DD
1410679,T*** Q***,PM*****,DLM,BUD,TK,404,228,2025-08-16 11:11:17,1,,DI
1409490,O*** J***,PM*****,DLM,SAW,PC,4071,228,2025-08-16 11:11:22,1,,DD
1450311,G*** V***,EY*****,DLM,ESB,ZF,062,228,2025-08-16 11:11:27,1,,DD
1487534,P*** B***,PM*****,DLM,BUD,J2,3121,228,2025-08-16 11:11:41,1,,DD
1449857,L*** Z***,EV*****,DLM,BUD,HV,2555,228,2025-08-16 11:11:45,1,,DD
1413089,V*** E***,EY*****,DLM,AMS,VF,2285,228,2025-08-16 11:11:50,1,,DI
1438848,V*** R***,EW*****,DLM,IST,TK,2555,228,2025-08-16 11:11:55,1,,DI
1491840,J*** E***,E3*****,DLM,ZRH,HV,2285,228,2025-08-16 11:11:59,1,,DD
1492673,T*** K***,ET*****,DLM,MUC,ZF,4071,228,2025-08-16 11:12:03,1,,DI
1470005,Y*** E***,EW*****,DLM,BUD,J2,062,228,2025-08-16 11:12:06,1,,DD
1478479,O*** Y***,E3*****,DLM,MUC,ZF,2285,228,2025-08-16 11:12:28,1,,DI
1480365,V*** A***,EW*****,DLM,ZRH,VF,4071,228,2025-08-16 11:12:33,1,,DD
1418513,E*** L***,EY*****,DLM,GYD,ZF,2285,228,2025-08-16 11:12:41,1,,DD
1408196,K*** Z***,PM*****,DLM,BUD,ZF,4071,228,2025-08-16 11:12:47,1,,DI
1464786,Y*** J***,EW*****,DLM,FRA,ZF,3121,228,2025-08-16 11:12:49,1,,DD
1428303,W*** O***,E3*****,DLM,ESB,HV,3121,228,2025-08-16 11:12:53,0,Bilet Kullanılmış!,DD
1412227,G*** K***,EW*****,DLM,BUD,TK,404,228,2025-08-16 11:12:58,1,,DD
1493634,I*** A***,PM*****,DLM,GYD,PC,2555,228,2025-08-16 11:13:17,1,,DI
1471921,Z*** U***,EV*****,DLM,ZRH,ZF,4071,228,2025-08-16 11:13:21,1,,DI
1427546,C*** T***,EY*****,DLM,AMS,VF,404,228,2025-08-16 11:13:30,1,,DD
1469317,C*** F***,PM*****,DLM,SAW,TK,4071,228,2025-08-16 11:13:33,1,,DD
1450504,N*** Y***,EW*****,DLM,BUD,ZF,3121,228,2025-08-16 11:13:35,1,,DD
1446823,V*** A***,EV*****,DLM,LIS,J2,404,228,2025-08-16 11:13:41,1,,DD
1454734,W*** D***,E3*****,DLM,VIE,ZF,2555,228,2025-08-16 11:13:46,1,,DI
1458626,M*** U***,EY*****,DLM,ATH,HV,062,228,2025-08-16 11:13:50,1,,DI
1431648,Q*** R***,EW*****,DLM,SAW,HV,404,228,2025-08-16 11:13:53,1,,DD
1464694,H*** G***,EY*****,DLM,VIE,ZF,4071,228,2025-08-16 11:14:07,1,,DD
1450494,B*** P***,EW*****,DLM,BUD,PC,3121,228,2025-08-16 11:14:14,1,,DD
1428718,U*** R***,EW*****,DLM,FRA,J2,3121,228,2025-08-16 11:14:35,1,,DI
1491317,K*** R***,E3*****,DLM,VIE,J2,2285,228,2025-08-16 11:14:38,1,,DD
1413075,X*** U***,E3*****,DLM,BUD,PC,3121,228,2025-08-16 11:14:41,1,,DD
1477395,A*** Q***,EV*****,DLM,IST,PC,2285,228,2025-08-16 11:14:46,1,,DI
1439089,F*** W***,EV*****,DLM,VIE,ZF,2555,228,2025-08-16 11:14:52,1,,DD
1425994,C*** G***,ET*****,DLM,ESB,J2,062,228,2025-08-16 11:14:55,1,,DD
1409567,X*** N***,EW*****,DLM,ESB,PC,2285,228,2025-08-16 11:15:01,1,,DI
1484976,K*** P***,EY*****,DLM,FRA,J2,2285,228,2025-08-16 11:15:21,1,,DD
1479960,X*** F***,EY*****,DLM,MUC,TK,4071,228,2025-08-16 11:15:24,1,,DD
1467714,D*** Z***,ET*****,DLM,ESB,ZF,404,228,2025-08-16 11:15:29,1,,DD
1497502,M*** I***,EV*****,DLM,BUD,TK,2285,228,2025-08-16 11:15:31,1,,DI
1494032,X*** F***,EY*****,DLM,VIE,PC,3121,228,2025-08-16 11:15:37,1,,DD
1433779,K*** E***,ET*****,DLM,LIS,HV,3121,228,2025-08-16 11:15:40,1,,DI
1495302,B*** M***,EY*****,DLM,ZRH,HV,2285,228,2025-08-16 11:15:55,1,,DI
1406969,C*** J***,EY*****,DLM,MUC,VF,3121,228,2025-08-16 11:16:01,1,,DI
1491360,A*** B***,EY*****,DLM,PRG,VF,3121,228,2025-08-16 11:16:03,1,,DI
1495758,K*** Z***,EW*****,DLM,SAW,J2,4071,228,2025-08-16 11:16:09,1,,DD
1406546,B*** R***,ET*****,DLM,IST,HV,3121,228,2025-08-16 11:16:13,1,,DI
1481856,V*** I***,PM*****,DLM,ZRH,TK,3121,228,2025-08-16 11:16:18,1,,DI
1418333,J*** H***,EY*****,DLM,SAW,HV,404,228,2025-08-16 11:16:24,1,,DD
1413937,Y*** S***,E3*****,DLM,IST,J2,3121,228,2025-08-16 11:16:28,1,,DD
1473837,W*** L***,PM*****,DLM,BUD,HV,2285,228,2025-08-16 11:16:31,1,,DD
1443917,Y*** W***,EV*****,DLM,PRG,PC,4071,228,2025-08-16 11:16:34,1,,DD
1412516,C*** R***,EV*****,DLM,BUD,HV,4071,228,2025-08-16 11:16:51,1,,DD
1473430,G*** K***,EY*****,DLM,GYD,HV,4071,228,2025-08-16 11:17:12,1,,DI
1461534,A*** K***,PM*****,DLM,ESB,TK,2555,228,2025-08-16 11:17:33,1,,DD
1415750,R*** L***,EV*****,DLM,GYD,TK,3121,228,2025-08-16 11:17:52,1,,DI
1451593,G*** X***,E3*****,DLM,LIS,ZF,062,228,2025-08-16 11:18:07,1,,DI
1457350,H*** Q***,EY*****,DLM,ZRH,PC,404,228,2025-08-16 11:18:15,1,,DI
1423205,D*** S***,E3*****,DLM,IST,PC,404,228,2025-08-16 11:18:22,1,,DD
1439323,V*** J***,ET*****,DLM,VIE,VF,062,228,2025-08-16 11:18:38,1,,DD
1437774,R*** L***,EW*****,DLM,ZRH,TK,2555,228,2025-08-16 11:18:43,1,,DI
1414966,T*** Y***,EV*****,DLM,GYD,PC,062,228,2025-08-16 11:19:05,0,Bilet Tarihi Uyumsuz!,DI
1450008,W*** I***,PM*****,DLM,AMS,VF,2285,228,2025-08-16 11:19:37,1,,DI
1417394,M*** F***,ET*****,DLM,ESB,HV,404,228,2025-08-16 11:19:52,1,,DI
1488946,R*** C***,E3*****,DLM,ZRH,ZF,2285,228,2025-08-16 11:20:09,1,,DI
1411913,J*** O***,E3*****,DLM,FRA,ZF,4071,228,2025-08-16 11:20:29,0,PNR Geçersiz!,DD
1447132,F*** Z***,ET*****,DLM,ESB,HV,404,228,2025-08-16 11:20:31,1,,DD
1424729,N*** J***,PM*****,DLM,PRG,J2,2555,228,2025-08-16 11:20:36,1,,DD
1414277,Y*** E***,PM*****,DLM,IST,ZF,4071,228,2025-08-16 11:20:39,1,,DD
1454327,F*** W***,EV*****,DLM,ESB,TK,062,228,2025-08-16 11:20:43,1,,DD
1420267,X*** C***,E3*****,DLM,FRA,HV,2285,228,2025-08-16 11:20:49,1,,DD
1473236,V*** B***,EY*****,DLM,ESB,ZF,2555,228,2025-08-16 11:20:51,1,,DI
1470322,A*** F***,ET*****,DLM,BUD,PC,2555,228,2025-08-16 11:20:54,1,,DI
1429494,S*** Y***,EW*****,DLM,LIS,TK,404,228,2025-08-16 11:21:01,1,,DI
1438097,F*** Z***,EW*****,DLM,VIE,PC,062,228,2025-08-16 11:21:04,1,,DD
1404647,Y*** N***,PM*****,DLM,BUD,TK,4071,228,2025-08-16 11:21:09,1,,DI
1422966,J*** K***,E3*****,DLM,GYD,TK,2285,228,2025-08-16 11:21:13,1,,DI
1469896,C*** M***,PM*****,DLM,ESB,HV,404,228,2025-08-16 11:21:22,1,,DI
1497578,U*** I***,EW*****,DLM,GYD,HV,3121,228,2025-08-16 11:21:42,1,,DI
1433793,H*** K***,EY*****,DLM,IST,J2,2555,228,2025-08-16 11:21:48,1,,DD
1480798,T*** B***,ET*****,DLM,PRG,VF,404,228,2025-08-16 11:21:51,1,,DD
1432597,Q*** G***,EV*****,DLM,IST,HV,3121,228,2025-08-16 11:21:56,0,Bilet Kullanılmış!,DD
1423368,R*** A***,ET*****,DLM,LIS,TK,4071,228,2025-08-16 11:22:09,1,,DD
1459823,B*** G***,EV*****,DLM,SAW,PC,4071,228,2025-08-16 11:22:11,1,,DD
1465072,W*** Q***,E3*****,DLM,ESB,TK,3121,228,2025-08-16 11:22:16,1,,DI
1428803,C*** Y***,PM*****,DLM,LIS,J2,404,228,2025-08-16 11:22:20,1,,DD
1463894,I*** Z***,EV*****,DLM,MUC,TK,2555,228,2025-08-16 11:22:24,1,,DI
1466424,V*** O***,E3*****,DLM,BUD,ZF,4071,228,2025-08-16 11:22:29,0,Bilet Tarihi Uyumsuz!,DI
1422678,K*** M***,E3*****,DLM,PRG,HV,404,228,2025-08-16 11:22:34,0,PNR Geçersiz!,DI
1458450,H*** O***,EW*****,DLM,IST,TK,404,228,2025-08-16 11:22:51,0,Uçuş Bulunamadı!,DD
1467092,J*** W***,EV*****,DLM,IST,ZF,4071,228,2025-08-16 11:22:53,1,,DI
1473527,X*** F***,EV*****,DLM,AMS,TK,3121,228,2025-08-16 11:23:08,0,Bilet Kullanılmış!,DD
1488390,Q*** A***,ET*****,DLM,SAW,TK,4071,228,2025-08-16 11:23:10,1,,DD
1409203,D*** R***,EY*****,DLM,ESB,HV,3121,228,2025-08-16 11:23:18,1,,DD
1447769,A*** C***,ET*****,DLM,FRA,VF,2555,228,2025-08-16 11:23:24,1,,DI
1428158,K*** H***,EV*****,DLM,AMS,TK,2285,228,2025-08-16 11:23:42,1,,DD
1446012,W*** T***,EV*****,DLM,GYD,VF,062,228,2025-08-16 11:23:48,1,,DI
1440165,B*** I***,EV*****,DLM,AMS,PC,062,228,2025-08-16 11:23:59,1,,DD
1472206,J*** A***,E3*****,DLM,FRA,HV,4071,228,2025-08-16 11:24:04,0,Uçuş Bulunamadı!,DD
1451529,C*** E***,ET*****,DLM,VIE,HV,2285,228,2025-08-16 11:24:08,1,,DI
1497880,C*** K***,ET*****,DLM,IST,ZF,3121,228,2025-08-16 11:24:24,0,Uçuş Bulunamadı!,DI
1423655,V*** M***,EY*****,DLM,AMS,VF,404,228,2025-08-16 11:24:27,1,,DD
1466701,I*** P***,EV*****,DLM,GYD,ZF,3121,228,2025-08-16 11:24:31,1,,DD
1446237,X*** O***,EY*****,DLM,ATH,HV,2555,228,2025-08-16 11:24:35,1,,DD
1452517,T*** G***,ET*****,DLM,ESB,HV,404,228,2025-08-16 11:24:40,1,,DI
1418026,K*** T***,E3*****,DLM,LIS,ZF,2555,228,2025-08-16 11:24:42,1,,DI
1458466,E*** Q***,PM*****,DLM,ZRH,PC,4071,228,2025-08-16 11:25:01,1,,DI
1442628,S*** J***,PM*****,DLM,LIS,PC,3121,228,2025-08-16 11:25:05,1,,DD
1447526,J*** G***,ET*****,DLM,ATH,ZF,2285,228,2025-08-16 11:25:08,0,Bilet Tarihi Uyumsuz!,DI
1480269,H*** C***,PM*****,DLM,VIE,TK,2285,228,2025-08-16 11:25:26,1,,DI
1486328,E*** M***,EY*****,DLM,FRA,VF,3121,228,2025-08-16 11:25:32,1,,DI
1464419,W*** E***,ET*****,DLM,PRG,VF,3121,228,2025-08-16 11:25:35,1,,DI
1479006,I*** H***,EW*****,DLM,ZRH,ZF,2285,228,2025-08-16 11:25:37,1,,DD
1410688,Y*** Z***,EY*****,DLM,SAW,PC,404,228,2025-08-16 11:25:40,1,,DD
1488481,U*** Q***,E3*****,DLM,BUD,VF,062,228,2025-08-16 11:25:45,1,,DD
1465932,R*** A***,EW*****,DLM,ZRH,ZF,3121,228,2025-08-16 11:25:49,1,,DD
1400587,V*** O***,PM*****,DLM,ZRH,ZF,062,228,2025-08-16 11:26:01,1,,DD
1449438,K*** F***,PM*****,DLM,IST,HV,3121,228,2025-08-16 11:26:05,1,,DD
1499223,E*** Z***,EV*****,DLM,SAW,ZF,2285,228,2025-08-16 11:26:09,1,,DD
1468687,P*** M***,EV*****,DLM,MUC,PC,404,228,2025-08-16 11:26:17,1,,DI
1460810,Q*** N***,ET*****,DLM,MUC,J2,3121,228,2025-08-16 11:26:21,1,,DI
1495780,N*** D***,EY*****,DLM,GYD,HV,3121,228,2025-08-16 11:26:24,1,,DD
1475763,H*** Z***,EV*****,DLM,GYD,TK,2285,228,2025-08-16 11:26:27,1,,DD
1403552,K*** F***,E3*****,DLM,ESB,HV,2555,228,2025-08-16 11:26:45,1,,DD
1401517,P*** X***,EW*****,DLM,GYD,PC,2285,228,2025-08-16 11:26:51,0,Bilet Kullanılmış!,DI
1474632,K*** J***,PM*****,DLM,AMS,ZF,4071,228,2025-08-16 11:27:03,1,,DD
1464132,Q*** M***,EW*****,DLM,BUD,HV,062,228,2025-08-16 11:27:07,1,,DI
1473004,Z*** A***,PM*****,DLM,PRG,PC,404,228,2025-08-16 11:27:13,1,,DD
1451366,F*** N***,EV*****,DLM,PRG,VF,404,228,2025-08-16 11:27:28,0,Uçuş Bulunamadı!,DD
1454126,B*** U***,EV*****,DLM,ZRH,J2,2555,228,2025-08-16 11:27:41,1,,DI
1468418,A*** H***,EW*****,DLM,FRA,ZF,4071,228,2025-08-16 11:27:45,1,,DI
1483913,I*** W***,ET*****,DLM,SAW,VF,404,228,2025-08-16 11:27:57,1,,DD
1441387,Q*** N***,EW*****,DLM,GYD,J2,3121,228,2025-08-16 11:28:00,1,,DI
1417343,P*** K***,PM*****,DLM,BUD,PC,404,228,2025-08-16 11:28:14,1,,DD
1428425,D*** Y***,EY*****,DLM,FRA,J2,2285,228,2025-08-16 11:28:24,1,,DI
1418637,C*** M***,EW*****,DLM,ZRH,TK,2555,228,2025-08-16 11:28:30,1,,DD
1477650,Z*** D***,EY*****,DLM,AMS,HV,4071,228,2025-08-16 11:28:36,1,,DI
1440380,B*** Y***,EY*****,DLM,ATH,VF,062,228,2025-08-16 11:28:40,1,,DI
1437513,N*** Y***,EW*****,DLM,AMS,HV,062,228,2025-08-16 11:28:45,1,,DD
1410079,P*** D***,E3*****,DLM,PRG,PC,062,228,2025-08-16 11:28:49,1,,DI
1405457,R*** W***,E3*****,DLM,SAW,ZF,4071,228,2025-08-16 11:28:54,1,,DI
1470740,Z*** G***,PM*****,DLM,PRG,HV,062,228,2025-08-16 11:29:06,1,,DD
